COUNTRY,DATE,HOUR,CITY,ZONE,CONNECTED_RT,ORDERS,EARNINGS,PRECIPITATION_MM
Mexico,2024-03-23,15,Monterrey,La Fe,9,6,"56,3","0,0000"
Mexico,2024-03-23,15,Monterrey,MTY_Guadalupe,10,8,"50,9","0,0000"
Mexico,2024-03-23,15,Monterrey,Independencia,10,8,"56,3","0,0000"
Mexico,2024-03-23,15,Monterrey,Santiago,6,4,"59,4","0,0000"
Mexico,2024-03-23,16,Monterrey,Centro,20,12,"57,1","0,0000"
Mexico,2024-03-23,16,Monterrey,Mitras Centro,10,8,"53,8","0,0000"
Mexico,2024-03-23,16,Monterrey,Apodaca Centro,8,7,"50,5","0,0000"
Mexico,2024-03-23,16,Monterrey,Escobedo,8,7,"55,2","0,0000"
Mexico,2024-03-23,16,Monterrey,Carretera Nacional,6,5,"53,7","0,0000"
Mexico,2024-03-23,16,Monterrey,MTY_Apodaca_Huinalá,6,3,"56,2","0,0000"
Mexico,2024-03-23,16,Monterrey,San Nicolás,13,11,"54,8","0,0000"
Mexico,2024-03-23,16,Monterrey,Santa Catarina,8,7,"51,0","0,0000"
Mexico,2024-03-23,16,Monterrey,San Pedro,14,10,"54,2","0,0000"
Mexico,2024-03-23,16,Monterrey,Cumbres Poniente,10,8,"53,1","0,0000"
Mexico,2024-03-23,16,Monterrey,La Fe,9,5,"55,8","0,0000"
Mexico,2024-03-23,16,Monterrey,MTY_Guadalupe,11,10,"56,5","0,0000"
Mexico,2024-03-23,16,Monterrey,Independencia,10,7,"59,8","0,0000"
Mexico,2024-03-23,16,Monterrey,Santiago,5,3,"51,2","0,0000"
Mexico,2024-03-23,17,Monterrey,Centro,15,13,"50,3","0,0000"
Mexico,2024-03-23,17,Monterrey,Mitras Centro,9,9,"52,0","0,0000"
Mexico,2024-03-23,17,Monterrey,Apodaca Centro,11,7,"56,2","0,0000"
Mexico,2024-03-23,17,Monterrey,Escobedo,9,6,"54,3","0,0000"
Mexico,2024-03-23,17,Monterrey,Carretera Nacional,6,5,"53,2","0,0000"
Mexico,2024-03-23,17,Monterrey,MTY_Apodaca_Huinalá,5,4,"55,9","0,0000"
Mexico,2024-03-23,17,Monterrey,San Nicolás,11,10,"51,7","0,0000"
Mexico,2024-03-23,17,Monterrey,Santa Catarina,9,7,"51,4","0,0000"
Mexico,2024-03-23,17,Monterrey,San Pedro,14,12,"54,9","0,0000"
Mexico,2024-03-23,17,Monterrey,Cumbres Poniente,9,9,"50,1","0,0000"
Mexico,2024-03-23,17,Monterrey,La Fe,9,6,"54,0","0,0000"
Mexico,2024-03-23,17,Monterrey,MTY_Guadalupe,10,8,"49,4","0,0000"
Mexico,2024-03-23,17,Monterrey,Independencia,11,7,"56,2","0,0000"
Mexico,2024-03-23,17,Monterrey,Santiago,4,4,"51,4","0,0000"
Mexico,2024-03-23,18,Monterrey,Centro,20,12,"58,5","0,0000"
Mexico,2024-03-23,18,Monterrey,Mitras Centro,11,9,"50,0","0,0000"
Mexico,2024-03-23,18,Monterrey,Apodaca Centro,9,8,"51,2","0,0000"
Mexico,2024-03-23,18,Monterrey,Escobedo,7,6,"52,7","0,0000"
Mexico,2024-03-23,18,Monterrey,Carretera Nacional,7,5,"59,5","0,0000"
Mexico,2024-03-23,18,Monterrey,MTY_Apodaca_Huinalá,5,4,"56,3","0,0000"
Mexico,2024-03-23,18,Monterrey,San Nicolás,14,9,"56,3","0,0000"
Mexico,2024-03-23,18,Monterrey,Santa Catarina,9,7,"56,6","0,0000"
Mexico,2024-03-23,18,Monterrey,San Pedro,14,10,"59,1","0,0000"
Mexico,2024-03-23,18,Monterrey,Cumbres Poniente,11,9,"53,5","0,0000"
Mexico,2024-03-23,18,Monterrey,La Fe,8,7,"51,6","0,0000"
Mexico,2024-03-23,18,Monterrey,MTY_Guadalupe,13,9,"59,6","0,0000"
Mexico,2024-03-23,18,Monterrey,Independencia,9,8,"52,2","0,0000"
Mexico,2024-03-23,18,Monterrey,Santiago,5,4,"52,5","0,0000"
Mexico,2024-03-23,19,Monterrey,Centro,33,35,"68,0","0,0000"
Mexico,2024-03-23,19,Monterrey,Mitras Centro,26,28,"76,9","0,0000"
Mexico,2024-03-23,19,Monterrey,Apodaca Centro,23,25,"70,1","0,0000"
Mexico,2024-03-23,19,Monterrey,Escobedo,11,21,"53,4","0,0000"
Mexico,2024-03-23,19,Monterrey,Carretera Nacional,13,16,"68,6","0,0000"
Mexico,2024-03-23,19,Monterrey,MTY_Apodaca_Huinalá,9,13,"58,9","0,0000"
Mexico,2024-03-23,19,Monterrey,San Nicolás,21,28,"56,1","0,0000"
Mexico,2024-03-23,19,Monterrey,Santa Catarina,20,19,"75,8","0,0000"
Mexico,2024-03-23,19,Monterrey,San Pedro,21,36,"54,0","0,0000"
Mexico,2024-03-23,19,Monterrey,Cumbres Poniente,22,27,"74,1","0,0000"
Mexico,2024-03-23,19,Monterrey,La Fe,18,18,"73,6","0,0000"
Mexico,2024-03-23,19,Monterrey,MTY_Guadalupe,17,28,"52,0","0,0000"
Mexico,2024-03-23,19,Monterrey,Independencia,23,21,"74,7","0,0000"
Mexico,2024-03-23,19,Monterrey,Santiago,12,11,"71,4","0,0000"
Mexico,2024-03-23,20,Monterrey,Centro,33,42,"73,7","0,0000"
Mexico,2024-03-23,20,Monterrey,Mitras Centro,29,26,"75,5","0,0000"
Mexico,2024-03-23,20,Monterrey,Apodaca Centro,22,22,"77,2","0,0000"
Mexico,2024-03-23,20,Monterrey,Escobedo,11,18,"52,4","0,0000"
Mexico,2024-03-23,20,Monterrey,Carretera Nacional,15,13,"71,0","0,0000"
Mexico,2024-03-23,20,Monterrey,MTY_Apodaca_Huinalá,7,10,"53,8","0,0000"
Mexico,2024-03-23,20,Monterrey,San Nicolás,17,31,"55,7","0,0000"
Mexico,2024-03-23,20,Monterrey,Santa Catarina,16,19,"58,5","0,0000"
Mexico,2024-03-23,20,Monterrey,San Pedro,23,32,"57,9","0,0000"
Mexico,2024-03-23,20,Monterrey,Cumbres Poniente,22,22,"74,4","0,0000"
Mexico,2024-03-23,20,Monterrey,La Fe,12,20,"53,3","0,0000"
Mexico,2024-03-23,20,Monterrey,MTY_Guadalupe,15,25,"52,4","0,0000"
Mexico,2024-03-23,20,Monterrey,Independencia,10,21,"50,6","0,0000"
Mexico,2024-03-23,20,Monterrey,Santiago,6,10,"52,9","0,0000"
Mexico,2024-03-23,21,Monterrey,Centro,39,44,"77,1","0,0000"
Mexico,2024-03-23,21,Monterrey,Mitras Centro,17,26,"52,2","0,0000"
Mexico,2024-03-23,21,Monterrey,Apodaca Centro,13,24,"51,7","0,0000"
Mexico,2024-03-23,21,Monterrey,Escobedo,17,20,"76,0","0,0000"
Mexico,2024-03-23,21,Monterrey,Carretera Nacional,15,14,"76,1","0,0000"
Mexico,2024-03-23,21,Monterrey,MTY_Apodaca_Huinalá,7,11,"53,9","0,0000"
Mexico,2024-03-23,21,Monterrey,San Nicolás,30,33,"73,6","0,0000"
Mexico,2024-03-23,21,Monterrey,Santa Catarina,21,23,"72,4","0,0000"
Mexico,2024-03-23,21,Monterrey,San Pedro,26,33,"67,3","0,0000"
Mexico,2024-03-23,21,Monterrey,Cumbres Poniente,23,26,"75,2","0,0000"
Mexico,2024-03-23,21,Monterrey,La Fe,17,21,"68,7","0,0000"
Mexico,2024-03-23,21,Monterrey,MTY_Guadalupe,18,29,"53,1","0,0000"
Mexico,2024-03-23,21,Monterrey,Independencia,23,20,"73,3","0,0000"
Mexico,2024-03-23,21,Monterrey,Santiago,12,13,"74,6","0,0000"
Mexico,2024-03-23,22,Monterrey,Centro,16,15,"54,8","0,0000"
Mexico,2024-03-23,22,Monterrey,Mitras Centro,13,11,"55,5","0,0000"
Mexico,2024-03-23,22,Monterrey,Apodaca Centro,9,9,"55,6","0,0000"
Mexico,2024-03-23,22,Monterrey,Escobedo,8,7,"58,5","0,0000"
Mexico,2024-03-23,22,Monterrey,Carretera Nacional,5,6,"51,6","0,0000"
Mexico,2024-03-23,22,Monterrey,MTY_Apodaca_Huinalá,5,5,"52,8","0,0000"
Mexico,2024-03-23,22,Monterrey,San Nicolás,11,12,"51,6","0,0000"
Mexico,2024-03-23,22,Monterrey,Santa Catarina,8,7,"51,7","0,0000"
Mexico,2024-03-23,22,Monterrey,San Pedro,13,15,"51,2","0,0000"
Mexico,2024-03-23,22,Monterrey,Cumbres Poniente,10,11,"54,7","0,0000"
Mexico,2024-03-23,22,Monterrey,La Fe,8,7,"52,2","0,0000"
Mexico,2024-03-23,22,Monterrey,MTY_Guadalupe,12,12,"56,8","0,0000"
Mexico,2024-03-23,22,Monterrey,Independencia,11,10,"57,5","0,0000"
Mexico,2024-03-23,22,Monterrey,Santiago,5,4,"54,2","0,0000"
Mexico,2024-03-23,23,Monterrey,Centro,7,2,"57,7","0,0000"
Mexico,2024-03-23,23,Monterrey,Mitras Centro,5,1,"50,8","0,0000"
Mexico,2024-03-23,23,Monterrey,Apodaca Centro,5,1,"55,3","0,0000"
Mexico,2024-03-23,23,Monterrey,Escobedo,4,1,"59,5","0,0000"
Mexico,2024-03-23,23,Monterrey,Carretera Nacional,3,0,"60,0","0,0000"
Mexico,2024-03-23,23,Monterrey,MTY_Apodaca_Huinalá,2,0,"50,9","0,0000"
Mexico,2024-03-23,23,Monterrey,San Nicolás,6,1,"57,9","0,0000"
Mexico,2024-03-23,23,Monterrey,Santa Catarina,3,1,"50,6","0,0000"
Mexico,2024-03-23,23,Monterrey,San Pedro,6,1,"50,1","0,0000"
Mexico,2024-03-23,23,Monterrey,Cumbres Poniente,4,1,"57,3","0,0000"
Mexico,2024-03-23,23,Monterrey,La Fe,3,1,"56,9","0,0000"
Mexico,2024-03-23,23,Monterrey,MTY_Guadalupe,4,1,"52,8","0,0000"
Mexico,2024-03-23,23,Monterrey,Independencia,5,1,"57,5","0,0000"
Mexico,2024-03-23,23,Monterrey,Santiago,2,0,"49,8","0,0000"
Mexico,2024-03-24,0,Monterrey,Centro,7,1,"54,3","0,0000"
Mexico,2024-03-24,0,Monterrey,Mitras Centro,6,1,"57,5","0,0000"
Mexico,2024-03-24,0,Monterrey,Apodaca Centro,4,1,"51,6","0,0000"
Mexico,2024-03-24,0,Monterrey,Escobedo,3,1,"51,9","0,0000"
Mexico,2024-03-24,0,Monterrey,Carretera Nacional,3,0,"55,7","0,0000"
Mexico,2024-03-24,0,Monterrey,MTY_Apodaca_Huinalá,2,0,"52,6","0,0000"
Mexico,2024-03-24,0,Monterrey,San Nicolás,6,1,"54,2","0,0000"
Mexico,2024-03-24,0,Monterrey,Santa Catarina,4,1,"56,6","0,0000"
Mexico,2024-03-24,0,Monterrey,San Pedro,7,1,"59,0","0,0000"
Mexico,2024-03-24,0,Monterrey,Cumbres Poniente,4,1,"52,4","0,0000"
Mexico,2024-03-24,0,Monterrey,La Fe,4,1,"56,1","0,0000"
Mexico,2024-03-24,0,Monterrey,MTY_Guadalupe,5,1,"55,0","0,0000"
Mexico,2024-03-24,0,Monterrey,Independencia,4,1,"54,9","0,0000"
Mexico,2024-03-24,0,Monterrey,Santiago,2,0,"55,8","0,0000"
Mexico,2024-03-24,1,Monterrey,Centro,3,2,"52,1","0,0000"
Mexico,2024-03-24,1,Monterrey,Mitras Centro,2,1,"55,9","0,0000"
Mexico,2024-03-24,1,Monterrey,Apodaca Centro,2,1,"54,3","0,0000"
Mexico,2024-03-24,1,Monterrey,Escobedo,1,1,"51,3","0,0000"
Mexico,2024-03-24,1,Monterrey,Carretera Nacional,1,0,"59,6","0,0000"
Mexico,2024-03-24,1,Monterrey,MTY_Apodaca_Huinalá,1,0,"52,6","0,0000"
Mexico,2024-03-24,1,Monterrey,San Nicolás,2,1,"51,9","0,0000"
Mexico,2024-03-24,1,Monterrey,Santa Catarina,1,1,"57,6","0,0000"
Mexico,2024-03-24,1,Monterrey,San Pedro,2,1,"50,6","0,0000"
Mexico,2024-03-24,1,Monterrey,Cumbres Poniente,2,1,"50,6","0,0000"
Mexico,2024-03-24,1,Monterrey,La Fe,2,0,"60,0","0,0000"
Mexico,2024-03-24,1,Monterrey,MTY_Guadalupe,2,1,"52,2","0,0000"
Mexico,2024-03-24,1,Monterrey,Independencia,2,1,"58,7","0,0000"
Mexico,2024-03-24,1,Monterrey,Santiago,1,0,"54,2","0,0000"
Mexico,2024-03-24,2,Monterrey,Centro,3,2,"55,0","0,0000"
Mexico,2024-03-24,2,Monterrey,Mitras Centro,2,1,"50,5","0,0000"
Mexico,2024-03-24,2,Monterrey,Apodaca Centro,2,1,"54,8","0,0000"
Mexico,2024-03-24,2,Monterrey,Escobedo,2,0,"59,2","0,0000"
Mexico,2024-03-24,2,Monterrey,Carretera Nacional,1,0,"52,4","0,0000"
Mexico,2024-03-24,2,Monterrey,MTY_Apodaca_Huinalá,1,0,"52,3","0,0000"
Mexico,2024-03-24,2,Monterrey,San Nicolás,2,1,"57,0","0,0000"
Mexico,2024-03-24,2,Monterrey,Santa Catarina,2,1,"58,0","0,0000"
Mexico,2024-03-24,2,Monterrey,San Pedro,2,2,"50,0","0,0000"
Mexico,2024-03-24,2,Monterrey,Cumbres Poniente,2,1,"57,0","0,0000"
Mexico,2024-03-24,2,Monterrey,La Fe,1,1,"50,1","0,0000"
Mexico,2024-03-24,2,Monterrey,MTY_Guadalupe,2,1,"56,1","0,0000"
Mexico,2024-03-24,2,Monterrey,Independencia,2,1,"56,5","0,0000"
Mexico,2024-03-24,2,Monterrey,Santiago,1,0,"55,8","0,0000"
Mexico,2024-03-24,3,Monterrey,Centro,3,2,"50,0","0,0000"
Mexico,2024-03-24,3,Monterrey,Mitras Centro,2,1,"52,5","0,0000"
Mexico,2024-03-24,3,Monterrey,Apodaca Centro,2,1,"50,9","0,0000"
Mexico,2024-03-24,3,Monterrey,Escobedo,1,1,"58,9","0,0000"
Mexico,2024-03-24,3,Monterrey,Carretera Nacional,1,0,"53,6","0,0000"
Mexico,2024-03-24,3,Monterrey,MTY_Apodaca_Huinalá,1,0,"55,7","0,0000"
Mexico,2024-03-24,3,Monterrey,San Nicolás,2,1,"57,7","0,0000"
Mexico,2024-03-24,3,Monterrey,Santa Catarina,1,1,"58,3","0,0000"
Mexico,2024-03-24,3,Monterrey,San Pedro,3,1,"55,0","0,0000"
Mexico,2024-03-24,3,Monterrey,Cumbres Poniente,2,1,"49,2","0,0000"
Mexico,2024-03-24,3,Monterrey,La Fe,1,0,"58,1","0,0000"
Mexico,2024-03-24,3,Monterrey,MTY_Guadalupe,3,1,"59,1","0,0000"
Mexico,2024-03-24,3,Monterrey,Independencia,2,1,"55,2","0,0000"
Mexico,2024-03-24,3,Monterrey,Santiago,1,0,"50,2","0,0000"
Mexico,2024-03-24,4,Monterrey,Centro,3,2,"53,8","0,0000"
Mexico,2024-03-24,4,Monterrey,Mitras Centro,2,1,"58,7","0,0000"
Mexico,2024-03-24,4,Monterrey,Apodaca Centro,2,1,"50,7","0,0000"
Mexico,2024-03-24,4,Monterrey,Escobedo,1,1,"49,2","0,0000"
Mexico,2024-03-24,4,Monterrey,Carretera Nacional,1,0,"53,6","0,0000"
Mexico,2024-03-24,4,Monterrey,MTY_Apodaca_Huinalá,1,0,"51,5","0,0000"
Mexico,2024-03-24,4,Monterrey,San Nicolás,2,1,"51,3","0,0000"
Mexico,2024-03-24,4,Monterrey,Santa Catarina,1,1,"59,0","0,0000"
Mexico,2024-03-24,4,Monterrey,San Pedro,3,1,"56,8","0,0000"
Mexico,2024-03-24,4,Monterrey,Cumbres Poniente,2,1,"57,7","0,0000"
Mexico,2024-03-24,4,Monterrey,La Fe,1,1,"55,7","0,0000"
Mexico,2024-03-24,4,Monterrey,MTY_Guadalupe,2,1,"49,4","0,0000"
Mexico,2024-03-24,4,Monterrey,Independencia,2,1,"57,7","0,0000"
Mexico,2024-03-24,4,Monterrey,Santiago,1,0,"51,6","0,0000"
Mexico,2024-03-24,5,Monterrey,Centro,3,2,"51,3","0,0000"
Mexico,2024-03-24,5,Monterrey,Mitras Centro,2,1,"49,1","0,0000"
Mexico,2024-03-24,5,Monterrey,Apodaca Centro,1,1,"54,7","0,0000"
Mexico,2024-03-24,5,Monterrey,Escobedo,1,0,"50,3","0,0000"
Mexico,2024-03-24,5,Monterrey,Carretera Nacional,1,0,"50,4","0,0000"
Mexico,2024-03-24,5,Monterrey,MTY_Apodaca_Huinalá,1,0,"58,2","0,0000"
Mexico,2024-03-24,5,Monterrey,San Nicolás,3,1,"59,6","0,0000"
Mexico,2024-03-24,5,Monterrey,Santa Catarina,1,1,"49,5","0,0000"
Mexico,2024-03-24,5,Monterrey,San Pedro,2,1,"50,0","0,0000"
Mexico,2024-03-24,5,Monterrey,Cumbres Poniente,2,1,"54,4","0,0000"
Mexico,2024-03-24,5,Monterrey,La Fe,1,1,"59,8","0,0000"
Mexico,2024-03-24,5,Monterrey,MTY_Guadalupe,2,1,"53,8","0,0000"
Mexico,2024-03-24,5,Monterrey,Independencia,2,1,"56,7","0,0000"
Mexico,2024-03-24,5,Monterrey,Santiago,1,0,"55,9","0,0000"
Mexico,2024-03-24,6,Monterrey,Centro,3,2,"53,0","0,0000"
Mexico,2024-03-24,6,Monterrey,Mitras Centro,2,1,"57,6","0,0000"
Mexico,2024-03-24,6,Monterrey,Apodaca Centro,2,1,"56,8","0,0000"
Mexico,2024-03-24,6,Monterrey,Escobedo,1,1,"51,7","0,0000"
Mexico,2024-03-24,6,Monterrey,Carretera Nacional,1,0,"53,7","0,0000"
Mexico,2024-03-24,6,Monterrey,MTY_Apodaca_Huinalá,1,0,"52,3","0,0000"
Mexico,2024-03-24,6,Monterrey,San Nicolás,2,1,"50,2","0,0000"
Mexico,2024-03-24,6,Monterrey,Santa Catarina,2,1,"55,6","0,0000"
Mexico,2024-03-24,6,Monterrey,San Pedro,2,1,"55,2","0,0000"
Mexico,2024-03-24,6,Monterrey,Cumbres Poniente,2,1,"58,6","0,0000"
Mexico,2024-03-24,6,Monterrey,La Fe,2,1,"57,2","0,0000"
Mexico,2024-03-24,6,Monterrey,MTY_Guadalupe,2,1,"58,1","0,0000"
Mexico,2024-03-24,6,Monterrey,Independencia,2,1,"59,7","0,0000"
Mexico,2024-03-24,6,Monterrey,Santiago,1,0,"51,3","0,0000"
Mexico,2024-03-24,7,Monterrey,Centro,13,2,"59,1","0,0000"
Mexico,2024-03-24,7,Monterrey,Mitras Centro,8,1,"56,9","0,0000"
Mexico,2024-03-24,7,Monterrey,Apodaca Centro,6,1,"50,5","0,0000"
Mexico,2024-03-24,7,Monterrey,Escobedo,6,1,"53,5","0,0000"
Mexico,2024-03-24,7,Monterrey,Carretera Nacional,3,0,"50,5","0,0000"
Mexico,2024-03-24,7,Monterrey,MTY_Apodaca_Huinalá,3,0,"54,9","0,0000"
Mexico,2024-03-24,7,Monterrey,San Nicolás,9,1,"52,1","0,0000"
Mexico,2024-03-24,7,Monterrey,Santa Catarina,5,1,"53,4","0,0000"
Mexico,2024-03-24,7,Monterrey,San Pedro,8,2,"52,8","0,0000"
Mexico,2024-03-24,7,Monterrey,Cumbres Poniente,7,1,"55,4","0,0000"
Mexico,2024-03-24,7,Monterrey,La Fe,5,1,"50,5","0,0000"
Mexico,2024-03-24,7,Monterrey,MTY_Guadalupe,9,1,"58,8","0,0000"
Mexico,2024-03-24,7,Monterrey,Independencia,6,1,"52,7","0,0000"
Mexico,2024-03-24,7,Monterrey,Santiago,3,0,"49,1","0,0000"
Mexico,2024-03-24,8,Monterrey,Centro,12,8,"52,8","0,0000"
Mexico,2024-03-24,8,Monterrey,Mitras Centro,7,5,"49,9","0,0000"
Mexico,2024-03-24,8,Monterrey,Apodaca Centro,8,4,"56,0","0,0000"
Mexico,2024-03-24,8,Monterrey,Escobedo,5,4,"49,6","0,0000"
Mexico,2024-03-24,8,Monterrey,Carretera Nacional,4,2,"52,4","0,0000"
Mexico,2024-03-24,8,Monterrey,MTY_Apodaca_Huinalá,3,2,"55,0","0,0000"
Mexico,2024-03-24,8,Monterrey,San Nicolás,9,5,"53,5","0,0000"
Mexico,2024-03-24,8,Monterrey,Santa Catarina,6,4,"55,7","0,0000"
Mexico,2024-03-24,8,Monterrey,San Pedro,11,6,"57,9","0,0000"
Mexico,2024-03-24,8,Monterrey,Cumbres Poniente,8,4,"56,1","0,0000"
Mexico,2024-03-24,8,Monterrey,La Fe,6,3,"57,6","0,0000"
Mexico,2024-03-24,8,Monterrey,MTY_Guadalupe,10,6,"59,4","0,0000"
Mexico,2024-03-24,8,Monterrey,Independencia,7,4,"56,6","0,0000"
Mexico,2024-03-24,8,Monterrey,Santiago,3,2,"49,5","0,0000"
Mexico,2024-03-24,9,Monterrey,Centro,11,7,"56,2","0,0000"
Mexico,2024-03-24,9,Monterrey,Mitras Centro,8,6,"51,5","0,0000"
Mexico,2024-03-24,9,Monterrey,Apodaca Centro,6,5,"52,7","0,0000"
Mexico,2024-03-24,9,Monterrey,Escobedo,6,3,"57,4","0,0000"
Mexico,2024-03-24,9,Monterrey,Carretera Nacional,4,3,"57,9","0,0000"
Mexico,2024-03-24,9,Monterrey,MTY_Apodaca_Huinalá,3,2,"54,5","0,0000"
Mexico,2024-03-24,9,Monterrey,San Nicolás,9,5,"58,8","0,0000"
Mexico,2024-03-24,9,Monterrey,Santa Catarina,6,4,"54,9","0,0000"
Mexico,2024-03-24,9,Monterrey,San Pedro,10,6,"54,4","0,0000"
Mexico,2024-03-24,9,Monterrey,Cumbres Poniente,6,4,"49,3","0,0000"
Mexico,2024-03-24,9,Monterrey,La Fe,6,3,"57,3","0,0000"
Mexico,2024-03-24,9,Monterrey,MTY_Guadalupe,9,4,"57,3","0,0000"
Mexico,2024-03-24,9,Monterrey,Independencia,6,4,"54,0","0,0000"
Mexico,2024-03-24,9,Monterrey,Santiago,4,2,"56,4","0,0000"
Mexico,2024-03-24,10,Monterrey,Centro,14,19,"54,3","0,0000"
Mexico,2024-03-24,10,Monterrey,Mitras Centro,12,11,"57,8","0,0000"
Mexico,2024-03-24,10,Monterrey,Apodaca Centro,11,9,"58,0","0,0000"
Mexico,2024-03-24,10,Monterrey,Escobedo,7,8,"49,2","0,0000"
Mexico,2024-03-24,10,Monterrey,Carretera Nacional,5,6,"53,4","0,0000"
Mexico,2024-03-24,10,Monterrey,MTY_Apodaca_Huinalá,4,5,"49,7","0,0000"
Mexico,2024-03-24,10,Monterrey,San Nicolás,10,15,"51,3","0,0000"
Mexico,2024-03-24,10,Monterrey,Santa Catarina,8,8,"51,5","0,0000"
Mexico,2024-03-24,10,Monterrey,San Pedro,12,16,"50,8","0,0000"
Mexico,2024-03-24,10,Monterrey,Cumbres Poniente,12,11,"59,1","0,0000"
Mexico,2024-03-24,10,Monterrey,La Fe,7,9,"53,0","0,0000"
Mexico,2024-03-24,10,Monterrey,MTY_Guadalupe,12,13,"58,0","0,0000"
Mexico,2024-03-24,10,Monterrey,Independencia,8,10,"52,2","0,0000"
Mexico,2024-03-24,10,Monterrey,Santiago,6,5,"59,0","0,0000"
Mexico,2024-03-24,11,Monterrey,Centro,16,19,"56,9","0,0000"
Mexico,2024-03-24,11,Monterrey,Mitras Centro,14,12,"58,3","0,0000"
Mexico,2024-03-24,11,Monterrey,Apodaca Centro,8,9,"49,1","0,0000"
Mexico,2024-03-24,11,Monterrey,Escobedo,6,9,"50,3","0,0000"
Mexico,2024-03-24,11,Monterrey,Carretera Nacional,6,6,"53,1","0,0000"
Mexico,2024-03-24,11,Monterrey,MTY_Apodaca_Huinalá,5,4,"55,2","0,0000"
Mexico,2024-03-24,11,Monterrey,San Nicolás,12,14,"56,0","0,0000"
Mexico,2024-03-24,11,Monterrey,Santa Catarina,11,10,"58,2","0,0000"
Mexico,2024-03-24,11,Monterrey,San Pedro,13,14,"52,1","0,0000"
Mexico,2024-03-24,11,Monterrey,Cumbres Poniente,11,12,"59,3","0,0000"
Mexico,2024-03-24,11,Monterrey,La Fe,7,9,"52,5","0,0000"
Mexico,2024-03-24,11,Monterrey,MTY_Guadalupe,13,14,"55,5","0,0000"
Mexico,2024-03-24,11,Monterrey,Independencia,9,10,"53,5","0,0000"
Mexico,2024-03-24,11,Monterrey,Santiago,4,5,"51,2","0,0000"
Mexico,2024-03-24,12,Monterrey,Centro,31,39,"68,4","0,0000"
Mexico,2024-03-24,12,Monterrey,Mitras Centro,28,26,"74,1","0,0000"
Mexico,2024-03-24,12,Monterrey,Apodaca Centro,19,28,"67,5","0,0000"
Mexico,2024-03-24,12,Monterrey,Escobedo,17,23,"72,1","0,0000"
Mexico,2024-03-24,12,Monterrey,Carretera Nacional,16,15,"77,3","0,0000"
Mexico,2024-03-24,12,Monterrey,MTY_Apodaca_Huinalá,6,12,"53,7","0,0000"
Mexico,2024-03-24,12,Monterrey,San Nicolás,23,32,"67,4","0,0000"
Mexico,2024-03-24,12,Monterrey,Santa Catarina,18,25,"67,3","0,0000"
Mexico,2024-03-24,12,Monterrey,San Pedro,19,40,"50,1","0,0000"
Mexico,2024-03-24,12,Monterrey,Cumbres Poniente,27,25,"78,0","0,0000"
Mexico,2024-03-24,12,Monterrey,La Fe,19,22,"77,0","0,0000"
Mexico,2024-03-24,12,Monterrey,MTY_Guadalupe,26,33,"71,6","0,0000"
Mexico,2024-03-24,12,Monterrey,Independencia,24,24,"76,7","0,0000"
Mexico,2024-03-24,12,Monterrey,Santiago,12,12,"77,7","0,0000"
Mexico,2024-03-24,13,Monterrey,Centro,36,38,"69,1","0,0000"
Mexico,2024-03-24,13,Monterrey,Mitras Centro,26,33,"71,2","0,0000"
Mexico,2024-03-24,13,Monterrey,Apodaca Centro,15,25,"57,3","0,0000"
Mexico,2024-03-24,13,Monterrey,Escobedo,13,21,"58,7","0,0000"
Mexico,2024-03-24,13,Monterrey,Carretera Nacional,13,14,"75,1","0,0000"
Mexico,2024-03-24,13,Monterrey,MTY_Apodaca_Huinalá,8,12,"56,5","0,0000"
Mexico,2024-03-24,13,Monterrey,San Nicolás,32,29,"76,8","0,0000"
Mexico,2024-03-24,13,Monterrey,Santa Catarina,18,24,"70,9","0,0000"
Mexico,2024-03-24,13,Monterrey,San Pedro,25,39,"67,4","0,0000"
Mexico,2024-03-24,13,Monterrey,Cumbres Poniente,14,29,"53,3","0,0000"
Mexico,2024-03-24,13,Monterrey,La Fe,12,18,"53,7","0,0000"
Mexico,2024-03-24,13,Monterrey,MTY_Guadalupe,23,30,"68,4","0,0000"
Mexico,2024-03-24,13,Monterrey,Independencia,14,22,"54,7","0,0000"
Mexico,2024-03-24,13,Monterrey,Santiago,6,11,"51,4","0,0000"
Mexico,2024-03-24,14,Monterrey,Centro,37,37,"70,6","0,0000"
Mexico,2024-03-24,14,Monterrey,Mitras Centro,16,29,"55,5","0,0000"
Mexico,2024-03-24,14,Monterrey,Apodaca Centro,23,26,"71,1","0,0000"
Mexico,2024-03-24,14,Monterrey,Escobedo,11,23,"50,3","0,0000"
Mexico,2024-03-24,14,Monterrey,Carretera Nacional,8,15,"52,6","0,0000"
Mexico,2024-03-24,14,Monterrey,MTY_Apodaca_Huinalá,12,13,"73,1","0,0000"
Mexico,2024-03-24,14,Monterrey,San Nicolás,16,33,"52,4","0,0000"
Mexico,2024-03-24,14,Monterrey,Santa Catarina,17,24,"73,1","0,0000"
Mexico,2024-03-24,14,Monterrey,San Pedro,32,34,"71,9","0,0000"
Mexico,2024-03-24,14,Monterrey,Cumbres Poniente,21,28,"72,8","0,0000"
Mexico,2024-03-24,14,Monterrey,La Fe,17,19,"73,2","0,0000"
Mexico,2024-03-24,14,Monterrey,MTY_Guadalupe,24,33,"72,3","0,0000"
Mexico,2024-03-24,14,Monterrey,Independencia,13,21,"57,9","0,0000"
